Key,Text,Hash
REINTRODUCED_DESCRIPTION,"Plantes qui ont été transplantées d'une pépinière, d'une serre ou d'un autre lieu vers un site de restauration.",ebd1c97e
REJECT,Rejeter,cf510f2e
REJECT_ACTION,Rejeter...,ade848b8
REJECT_REASON,Fournissez une raison du rejet.,2e08d2c4
REJECTED,Rejeté,18917610
REMAINING,Restant,47ea00be
REMAINING_QUANTITY_NOTES_PLACEHOLDER,Notes requises pour les modifications de quantité,3603466e
REMAINING_SEEDS,Semences restantes,475182eb
REMOVE,Supprimer,fe1f68f8
REMOVE_ACCESS,Supprimer l'accès,eb976c0a
REMOVE_ACCESS_MODAL_TEXT,Cette action ne supprimera pas les personnes de Terraware. Elle retirera simplement leur accès à la Console de l’Accélérateur.,34264879
REMOVE_FUNDER,Supprimer le financeur,7b12dac0
REMOVE_FUNDER_MODAL_TEXT,Êtes-vous sûr de vouloir retirer {0} ? Leur retrait signifie qu'ils n'auront plus accès aux données de cette entité de financement.,9260da6d
REMOVE_FUNDERS,Retirer des bailleurs de fonds,79056524
REMOVE_FUNDERS_MODAL_TEXT,Êtes-vous sûr de vouloir retirer ces bailleurs de fonds ? Leur retrait signifie qu'ils n'auront plus accès aux données de cette entité de financement.,39e7bdae
REMOVE_ONLY_ONE_ORG_AT_A_TIME,Vous ne pouvez vous retirer que d'une seule organisation à la fois.,26b664ad
REMOVE_ORGANIZATION,Retirer l'organisation ?,de4ffcda
REMOVE_ORGANIZATION_MODAL_TEXT,Êtes-vous sûr de vouloir retirer ces organisations de la liste des participants de l’Accélérateur ?,0572dfa5
REMOVE_PARTICIPANT,Retirer le participant,54e10793
REMOVE_PARTICIPANT_CONFIRMATION,Êtes-vous sûr de vouloir retirer le participant {0} ? Cette action est irréversible.,e04e1795
REMOVE_PEOPLE,Retirer des personnes,7fa1c6ab
REMOVE_PEOPLE_DESC,Êtes-vous sûr de vouloir retirer ces personnes ? Leur retrait signifie qu'elles n'auront plus accès aux données de votre organisation.,687d00b0
REMOVE_PERSON,Retirer la personne,c7c8903c
REMOVE_PERSON_DESC,Êtes-vous sûr de vouloir retirer {0} ? Son retrait signifie qu'il/elle n'aura plus accès aux données de votre organisation.,f3d4f70f
REMOVE_PROJECT,Retirer le projet,3e32288a
REMOVE_SPECIES,Retirer l'espèce,bbc8f149
REMOVING_ORG_WARNING,Vous retirer de {0} signifie que vous n'aurez plus accès aux données de cette organisation. Êtes-vous sûr de vouloir enregistrer vos modifications ?,767a2892
REPLACE,Remplacer,f6e3faed
REPLACE_BOUNDARY,Remplacer la limite,f20d140b
REPLACE_FILE,Remplacer le fichier...,14c3cc45
REPORT,Rapport,5de259d3
REPORT_ANNUAL_DETAILS_TITLE,Détails supplémentaires du projet (rapport annuel),50f5c50c
REPORT_APPROVED,Rapport approuvé,ca469436
REPORT_BACK_WARNING,Veuillez utiliser les contrôles du formulaire en bas de la page.,b16feece
REPORT_CONCURRENT_EDITOR,Éditeur simultané,2f515cf5
REPORT_CONCURRENT_EDITOR_WARNING_1,Quelqu’un d’autre est en train de modifier ce rapport ({0}).,7978673e
REPORT_CONCURRENT_EDITOR_WARNING_2,"En continuant à modifier ce rapport, ses modifications seront perdues. Êtes-vous sûr de vouloir continuer ?",219f7510
REPORT_CONFIRM_SUBMIT,Êtes-vous sûr de vouloir soumettre ce rapport ? Cette action est irréversible.,23c8d398
REPORT_COULD_NOT_EDIT,Impossible de modifier le rapport,340fbe6e
REPORT_COULD_NOT_OPEN,Impossible d’ouvrir le rapport,754a81f0
REPORT_COULD_NOT_SAVE,Impossible d’enregistrer le rapport,7b210406
REPORT_COULD_NOT_SUBMIT,Impossible de soumettre le rapport,3b8deac2
REPORT_COULD_NOT_UNLOCK,Impossible de déverrouiller le rapport,f3ee9981
REPORT_EDIT,Modifier le rapport,4c329b78
REPORT_MORTALITY_RATE_INFO,"Si elles sont connues, veuillez indiquer les taux de mortalité de tous les arbres et autres plantes plantés en pourcentage. Si elles sont inconnues, veuillez saisir 0.",f571407b
REPORT_NAME,Nom du rapport,4a6bff03
REPORT_NEEDS_UPDATE,Le rapport nécessite une mise à jour,99c8c3cd
REPORT_NO_NURSERIES,Aucune pépinière incluse dans le rapport.,d33e97f7
REPORT_NO_PLANTING_SITES,Aucun site de plantation inclus dans le rapport.,bbd3eaf4
REPORT_NO_SEEDBANKS,Aucune banque de semences incluse dans le rapport.,8d098394
REPORT_NURSERY_CAPACITY_INFO,Veuillez indiquer le nombre total de plantes que la pépinière peut contenir selon les meilleures estimations.,daa9bfcc
REPORT_PERIOD,Période du rapport : {0} - {1},b06927c6
REPORT_PROBLEM,Signaler un problème,ea90a09e
REPORT_PUBLISHED,Rapport publié,4ab6a36f
REPORT_SAVE_AND_CLOSE,Enregistrer et fermer,aaa98fc6
REPORT_SEEDBANK_BUILD_COMPLETION_DATE,Date d’achèvement de la construction de la banque de semences *,31433692
REPORT_SEEDBANK_BUILD_START_DATE,Date de début de la construction de la banque de semences *,d599dd9f
REPORT_SEEDBANK_OPERATION_START_DATE,Date de début des opérations de la banque de semences *,e9ac96b5
REPORT_SUBMIT,Soumettre le rapport,516bd713
REPORT_SUBMITTED_FOR_APPROVAL,Rapport soumis pour approbation,20e7d54b
REPORT_SUMMARY_OF_PROGRESS_INFO,"Fournissez un bref résumé des progrès, y compris l’avancement vers l’atteinte des objectifs de restauration ainsi que les bénéfices sociaux et communautaires du projet.",b0467c86
REPORT_TOTAL_NON_TREES_PLANTED_INFO,Veuillez inclure toutes les autres plantes plantées qui sont affiliées au projet Terraformation ; n’incluez pas les arbres dans ce chiffre.,1dd4fd28
REPORT_TOTAL_PAID_WORKERS_INFO,Veuillez indiquer le nombre total de travailleurs rémunérés à temps plein ou à temps partiel impliqués dans la plantation pour ce projet.,46455d98
REPORT_TOTAL_PLANTED_AREA_INFO,Veuillez indiquer le nombre total d’hectares déjà plantés pendant la durée actuelle de ce projet.,4a8778ee
REPORT_TOTAL_PLANTING_SITE_AREA_INFO,"Veuillez indiquer la superficie totale de votre projet en hectares. Si votre projet avec Terraformation n’inclut pas de terres dédiées à la restauration, saisissez 0.",e22eaf1c
REPORT_TOTAL_TREES_PLANTED_INFO,Veuillez inclure tous les arbres plantés qui sont affiliés au projet Terraformation ; n’incluez pas les plantes non-arboricoles comme les arbustes dans ce chiffre.,0f50e5ec
REPORT_TOTAL_VOLUNTEERS_INFO,"Veuillez indiquer le nombre total de bénévoles impliqués dans la plantation pour ce projet. Si aucun, écrivez 0.",98bcc1e8
REPORT_TOTAL_WOMEN_PAID_WORKERS_INFO,"Parmi le nombre total de travailleurs mentionnés ci-dessus, combien sont des femmes ?",271aa3f5
REPORT_VIEW_ANNUAL,Voir le rapport annuel,74f6464d
REPORT_VIEW_QUARTERLY,Voir le rapport trimestriel,d1831026
REPORTED_PLANTS_PER_SPECIES_CARD_TITLE,Quel est le nombre déclaré de plantes plantées par espèce ?,9a7f8419
REPORTS,Rapports,0b88c5d0
REPORTS_PRE_SETUP_SUBTITLE,"Les rapports sont générés chaque trimestre (3 mois) afin que nous puissions examiner vos progrès. Vous pouvez soumettre des rapports au niveau de l'organisation, au niveau du projet, ou les deux.",38b98254
REPORTS_PRE_SETUP_SUBTITLE_2,Accédez aux paramètres des rapports pour configurer les rapports à générer.,7008e7cc
REPORTS_SETTINGS,Paramètres des rapports,bf18eda4
REPORTS_SETTINGS_EDIT_SUBTITLE,"Les rapports peuvent être générés au niveau de l'organisation, au niveau du projet, ou les deux. Sélectionnez les projets pour lesquels vous souhaitez des rapports.",d96a6ade
REPORTS_SETTINGS_GENERATE_FOR_ORG,Générer un rapport pour {0},491ef6ab
REPORTS_SETTINGS_GENERATE_FOR_PROJECT,Générer un rapport de projet pour,91439ec3
REPORTS_SETUP_CTA,Configurer les rapports,389cb962
REQUEST_FEATURE,Demander une fonctionnalité,f0c1d38a
REQUEST_REASSIGNMENT,Demander une réaffectation,9cc0038f
REQUEST_REASSIGNMENT_JUSTIFICATION,Indiquez la raison pour laquelle vous demandez la réaffectation de l’emplacement de cette parcelle.,cb51aae9
REQUEST_UPDATE,Demander une mise à jour,bce207eb
REQUEST_UPDATE_ACTION,Demander une mise à jour...,790ef713
REQUEST_UPDATE_REASON,Indiquez la raison pour laquelle vous demandez une mise à jour.,52430788
REQUIRED,Obligatoire,ede65856
REQUIRED_FIELD,Champ obligatoire,4e1802b3
REQUIRED_QUESTION_MARK,Obligatoire ?,d99ba5a7
RESCHEDULE,Replanifier,2bb033c0
RESCHEDULE_OBSERVATION,Replanifier l'observation,b7403925
RESET,Réinitialiser,d51ffc01
RESET_METRIC,Réinitialiser la métrique,fe2748bc
RESET_METRIC_CONFIRM,Êtes-vous sûr de vouloir réinitialiser cette métrique ? Elle sera remplacée par les données de suivi actuelles de Terraware.,44353912
RESET_STATUS,Réinitialiser le statut,75db6b41
RESET_STATUS_BODY,L’ajout de cette espèce au(x) projet(s) sélectionné(s) réinitialisera le statut du livrable. Vous devrez soumettre à nouveau le livrable pour approbation pour : {0},357adbe0
RESPONSIVENESS_AND_ATTENTION_TO_DETAIL,Réactivité et souci du détail,bffadcc1
RESTART_PRESCREEN,Redémarrer la présélection,6dba93aa
RESTART_PRESCREEN_CONFIRMATION,Vous êtes sur le point de redémarrer votre présélection.,cd9aa0b9
RESTORABLE_LAND,Terres restaurables,5e265534
REVIEW,Examiner,646ae645
REVIEW_AND_SUBMIT,Examiner et soumettre,c471786c
REVIEW_APPLICATION,Examiner la demande,6e3751e9
REVIEW_APPLICATION_COMPLETE,Veuillez vérifier toutes vos réponses avant de soumettre votre candidature à notre équipe de l’Accélérateur.,32245d31
REVIEW_APPLICATION_INCOMPLETE,Vous devez compléter toutes les sections avant de pouvoir soumettre votre candidature à notre équipe de l’Accélérateur.,72dfa69f
REVIEW_APPLICATION_STATUS_TEXT,Les exigences pour {0} sont {1},c2e62252
REVIEW_ERRORS,Vérifier les erreurs,ef336499
REVIEW_YOUR_ACCOUNT_SETTING,Vérifier les paramètres de votre compte,26593a52
REVIEW_YOUR_APPLICATION,Vérifier votre candidature,a364de57
REVIEW_YOUR_ORGANIZATION_SETTING,Vérifier les paramètres de votre organisation,49991b07
RISK_TRACKER,Suivi des risques,98a9d2b1
RISK_TRACKER_LINK,Lien du suivi des risques,2e269fd1
ROLE,Rôle,6016ee0a
ROLE_REQUIRED,Rôle *,5038b606
ROLES_INFO,Sélectionnez un rôle pour cette personne.,6ca3fb03
ROUNDED_INFO,Arrondi au millième le plus proche.,c30bf63f
ROWS_SELECTED,{0} sélectionné(s),66ca608f
RUN_A_DATABASE_CHECK,Lancer une vérification de la base de données,8e1277e7
SALINITY_PPT,Salinité (ppt),7d26cb5a
SAMPLE_OBSERVED_DENSITY_WARNING,Ce calcul est basé sur un échantillon provenant de moins que l’ensemble du site. Les échantillons provenant de moins que l’ensemble du site peuvent conduire à des résultats trompeurs.,1353ea67
SAND,Sable,5d54e2e8
SAND_PETRI_DISH,Boîte de Petri avec sable,25b60fb2
SATELLITE,Satellite,14d51868
SAVE,Enregistrer,526a3e42
SAVE_AND_CLOSE,Enregistrer et fermer,aaa98fc6
SAVE_AND_NEXT,Enregistrer et suivant,1ca9d40a
SAVE_ANYWAY,Enregistrer quand même,41580823
SAVE_CHANGES,Enregistrer les modifications,cb5e8c33
SAVE_PROJECT_BOUNDARIES,Enregistrer les limites du projet,d206ddd9
SAVE_VERSION,Enregistrer la version,5afacff0
SAVE_VERSION_ELLIPSIS,Enregistrer la version...,f3ac25ba
SAVE_VERSION_MESSAGE,"Enregistrer une version équivaut à créer une capture d’écran de l’état actuel du document. Vous pouvez continuer à modifier le document, mais vous ne pourrez pas modifier la version enregistrée.",90b2fd9b
SAVED,Enregistré,3324fd4d
SCARIFY,Scarifier,b34359c6
SCHEDULE_OBSERVATION,Planifier une observation,9d1a4cfc
SCHEDULE_OBSERVATION_MESSAGE,Sélectionnez les zones et sous-zones à inclure dans l'observation :,7908c49c
SCHEDULED,(Planifié),6079e4e0
SCIENTIFIC_NAME,Nom scientifique,0273e7b9
SCIENTIFIC_NAME_NOT_FOUND,"« {0} » n’a pas été trouvé dans notre base de données, mais vous pouvez quand même l’ajouter.",c9754752
SCIENTIFIC_NAME_REQUIRED,Nom scientifique *,1d6383a2
SCORE,Score,07eba955
SCORE_DETAILS_LINK,Lien vers les détails du score,c5c68f26
SCORE_SUMMARY,Résumé du score,c6d2bcda
SCORE_VALUE_0,0 Neutre,b92363c9
SCORE_VALUE_N1,"-1 négatif, mais les problèmes peuvent être surmontés",26956bf5
SCORE_VALUE_N2,"-2 négatif, mais les problèmes ne peuvent pas être surmontés",73e0e0e1
SCORE_VALUE_NULL,Aucun score sélectionné,d6e6d46b
SCORE_VALUE_P1,1+ Positif,af5a9a63
SCORE_VALUE_P2,2+ Très positif,40afc88e
SCORES,Scores,f74a12f4
SCORING,Évaluation,758b3ea5
SCORING_COMPLETED,Évaluation terminée,b37091dc
SCORING_LINK,Lien d'évaluation,73af4cd4
SCORING_NOT_COMPLETED,Évaluation non terminée,ccf79cb8
SDG_01,1. Pas de pauvreté,05554106
SDG_02,2. Faim zéro,a0cc6807
SDG_03,3. Bonne santé et bien-être,efde8808
SDG_04,4. Éducation de qualité,347e1634
SDG_05,5. Égalité des genres,e5b0a2c6
SDG_06,6. Eau propre et assainissement,bc32fc42
SDG_07,7. Énergie propre et abordable,f340b500
SDG_08,8. Travail décent et croissance économique,01d12a06
SDG_09,"9. Industrie, innovation et infrastructure",5a11cb22
SDG_10,10. Réduction des inégalités,9957da71
SDG_11,11. Villes et communautés durables,4aa50734
SDG_12,12. Consommation et production responsables,4c43fb92
SDG_13,13. Lutte contre les changements climatiques,61f35eb3
SDG_14,14. Vie aquatique,5a61ee21
SDG_15,15. Vie terrestre,773d6151
SDG_16,"16. Paix, justice et institutions efficaces",e0e9a0ba
SDG_17,17. Partenariats pour la réalisation des objectifs,3b9b74f8
SEARCH,Rechercher,9f30c236
SEARCH_BY_NAME_OR_FAMILY,Rechercher par nom ou famille...,6930ec8d
SEARCH_OR_SELECT,Rechercher ou sélectionner...,cbd7f4ed
SECTION_OWNER_ASSIGNED,Responsable de section assigné,2756744b
SECTIONS_USED,Sections utilisées,4e682124
SEE_ALL_ACCESSIONS,Voir toutes les accessions,2d1b160b
SEE_ALL_MODULES,Voir tous les modules,ac5ce469
SEE_IC_VOTES,Voir les votes du CI,a6e1094b
SEE_LESS,Voir moins,519e0ef0
SEE_MORE,Voir plus,dfcb6964
SEE_PROJECT_DETAILS,Voir les détails du projet,93dbc5c4
SEE_SCORECARD,Voir la fiche d'évaluation,fd785c30
SEE_WITHDRAWAL_HISTORY,Voir l'historique des retraits,a925fc5e
SEED,Graine,aad75809
SEED_BANK,Banque de semences,cf278b61
SEED_BANK_ADDED,Banque de semences ajoutée.,2e402714
SEED_BANK_INTERNET,Banque de semences Internet,5b4cb83d
SEED_BANK_NOTES,Notes supplémentaires sur la banque de semences,7d80a96e
SEED_BANKS,Banques de semences,a21548eb
SEED_BANKS_CARD_DESCRIPTION,Comment traitez-vous et stockez-vous vos graines ? Ajoutez des banques de semences à votre organisation.,65f7ec38
SEED_COLLECTION,Collecte de graines,94e33eb6
SEED_COLLECTION_DETAIL,Détails de la graine,532dc7f9
SEED_COLLECTION_DETAIL_DESC,Saisissez ci-dessous les informations sur les semences de cette accession.,5d89270f
SEED_COUNT,Nombre de semences,4b4df051
SEED_DASHBOARD,Tableau de bord des semences,7a25291f
SEED_FUND_REPORTS,Rapports du fonds de semences,c84ab247
SEED_PRODUCTION,Production de semences,3060d062
SEED_QUANTITY_BY,Quantité de semences par,774798ff
SEED_STORAGE_BEHAVIOR,Comportement de stockage des semences,778debfc
SEED_TYPE,Type de semence,3f69d203
SEED_WEIGHT,Poids des semences,ff04e812
SEEDLING_BATCH,Lot de semis,3e860688
SEEDLINGS,Semis,c87d3813
SEEDLINGS_BATCHES,Lots de semis,b3b86153
SEEDLINGS_PLURAL,semis,8c6852cb
SEEDLINGS_SENT,Semis envoyés,60a58d4a
SEEDLINGS_SINGULAR,semis,16e3be66
SEEDS,Graines,f6362924
SEEDS_GERMINATED,Graines germées,4395857c
SELECT,Sélectionner...,1a789f9d
SELECT_ACCESSIONS_FOR_PROJECT,Sélectionner les accessions pour {0},dec51806
SELECT_ACCESSIONS_FOR_PROJECT_DESCRIPTION,Utilisez la colonne de cases à cocher pour sélectionner les accessions que vous souhaitez ajouter à {0}.,91237af8
SELECT_ALL,Tout sélectionner,dfe13fdd
SELECT_AT_LEAST_ONE_SUBZONE,Sélectionnez au moins une sous-zone,ebdde2f7
SELECT_BATCHES,Sélectionner des lots,d15588c6
SELECT_BUTTON,Sélectionner,4e21939d
SELECT_EXISTING_PROJECT,Sélectionner un projet existant,e3ffeef2
SELECT_PLANTING_SITE_TYPE,Sélectionner le type de site de plantation,e0ce7f80
SELECT_PLANTING_SITE_TYPE_DESCRIPTION_1,Veuillez sélectionner le type de site de plantation à ajouter.,727f5a68
SELECT_PLANTING_SITE_TYPE_DESCRIPTION_2,Les sites détaillés permettent de suivre l’emplacement des plants sur le site et d’effectuer un suivi vivant/mort. Les sites simples permettent de suivre combien et quelles espèces de plants ont été plantés sur le site.,ff0f1252
SELECT_PLANTING_SITE_TYPE_DESCRIPTION_3,"Veuillez noter que si vous créez un site simple, vous ne pourrez pas le transformer en site détaillé par la suite.",d2fb671e
SELECT_PLANTING_SITES_FOR_PROJECT,Sélectionner les sites de plantation pour {0},1476da48
SELECT_PLANTING_SITES_FOR_PROJECT_DESCRIPTION,Utilisez la colonne de cases à cocher pour sélectionner les sites de plantation à ajouter à {0}.,b0ea2452
SELECT_PROJECT,Sélectionner un projet,5db896a2
SELECT_SEED_BANK,Sélectionner une banque de semences,9780c8e6
SELECT_SEED_BANK_INFO,Les accessions nécessitent un lieu de stockage dans une banque de semences. Veuillez sélectionner une banque de semences.,f040ea62
SELECT_SEEDLINGS_BATCHES_FOR_PROJECT,Sélectionner des lots de semis pour {0},1823e205
SELECT_SEEDLINGS_BATCHES_FOR_PROJECT_DESCRIPTION,Utilisez la colonne de cases à cocher pour sélectionner les lots de semis à ajouter à {0}.,54222918
SELECT_VOTE,Sélectionner un vote,5114a633
SELECTED_SPECIES_IN_USE,"L'espèce sélectionnée pour suppression est utilisée (dans une accession, un inventaire et/ou une observation) et ne peut pas être supprimée.",cdd9b0e1
SELECTED_SPECIES_UNUSED,"L'espèce sélectionnée pour suppression n'est pas utilisée (dans une accession, un inventaire et/ou une observation) et peut être supprimée.",f1a6c153
SEND,Envoyer,ac09e66e
SEND_REQUEST,Envoyer la demande,9ac4c080
SENSITIVE_QUESTION_MARK,Sensible ?,1d6d97f6
SENSOR_KIT,Kit de capteurs,44118715
SENSOR_KIT_ID_PLACEHOLDER,XXXXXX,0414108f
SENSOR_KIT_SET_UP_COMPLETE,Configuration terminée !,5e4fe759
SENSOR_KIT_SET_UP_COMPLETE_DESCRIPTION,Vous pourrez désormais consulter la charge de la batterie solaire et les données des capteurs dans votre tableau de bord de surveillance des capteurs.,7a58da79
SENSOR_KIT_SET_UP_DESCRIPTION,"Si votre banque de semences dispose d’un kit de capteurs, configurons-le ci-dessous.",71d7b588
SENSOR_KIT_SET_UP_DETECT_SENSORS,Détecter les capteurs,04a4f54a
SENSOR_KIT_SET_UP_DETECT_SENSORS_DESCRIPTION,"Pour allumer les capteurs, retirez les languettes en papier qui bloquent les piles. Lorsque les capteurs sont allumés et à portée, ils seront détectés automatiquement par le gestionnaire d’appareils.",38bc84fe
SENSOR_KIT_SET_UP_DEVICE_MANAGER,Installer la mise à jour du gestionnaire d’appareils,fafe96bc
SENSOR_KIT_SET_UP_DEVICE_MANAGER_DESCRIPTION,"Pour détecter vos capteurs, le gestionnaire d’appareils de votre kit de capteurs doit télécharger le code le plus récent ; cela peut prendre jusqu’à 20 minutes. Le téléchargement commence dès que votre kit de capteurs est connecté à Internet, il se peut donc que cette étape soit déjà terminée.",3697e8a1
SENSOR_KIT_SET_UP_PV_SYSTEM,Sélectionner le système PV,14751917
SENSOR_KIT_SET_UP_PV_SYSTEM_DESCRIPTION,Nos banques de semences prennent en charge plusieurs types de systèmes PV ; sélectionnez celui que vous possédez afin que nous puissions afficher précisément la charge de la batterie.,b6290f17
SENSOR_KIT_SET_UP_SENSOR_KIT_ID,Saisir l’ID du kit de capteurs,e80ecc78
SENSOR_KIT_SET_UP_SENSOR_KIT_ID_DESCRIPTION,Trouvez l’ID de votre kit de capteurs à l’extérieur de celui-ci. Cela permettra de connecter le gestionnaire d’appareils à l’intérieur du kit à notre base de données.,a5fd5e3e
SENSOR_KIT_SET_UP_SENSOR_LOCATIONS,Attribuer les emplacements des capteurs,0590acba
SENSOR_KIT_SET_UP_SENSOR_LOCATIONS_DESCRIPTION,Votre kit de capteurs comprend 14 capteurs de température/humidité. Veuillez placer un capteur dans chaque emplacement. Sélectionnez le capteur placé dans chaque emplacement à l’aide du menu déroulant.,07052d73
SENSOR_KIT_SET_UP_TIME,Cela peut prendre jusqu’à 30 minutes.,ca251763
SENSOR_KIT_SET_UP_TITLE,Configurons votre kit de capteurs !,18ae8433
SENSOR_LOCATION_ERROR,Chaque emplacement doit avoir un capteur attribué.,e398292d
SENSOR_SCAN_TIMEOUT,Délai d’attente de la recherche de capteurs dépassé,229597e7
SENSOR_SCAN_TIMEOUT_ERROR,"Seuls {0}/{1} capteurs ont été trouvés. Veuillez vous assurer que tous les capteurs sont allumés et à portée, puis réessayez. Si le problème persiste, il se peut que certains capteurs soient défectueux ; si vous pensez que c’est le cas, contactez-nous par e-mail à {2}.",3c302a00
